Time (s),Source Voltage (V),Node 1 Voltage (V),Node 2 Voltage (V),Resistor Voltage (V),Resistor Current (A),Diode Current (A)
0.000310,4.648882,-4.648882,-4.648882,0.000000,1.147260e-14,0.000000e+00
0.000311,4.637226,-4.637226,-4.637226,0.000000,1.165734e-14,0.000000e+00
0.000312,4.625386,-4.625386,-4.625386,0.000000,1.183942e-14,0.000000e+00
0.000313,4.613364,-4.613364,-4.613364,0.000000,1.202238e-14,0.000000e+00
0.000314,4.601159,-4.601159,-4.601159,0.000000,1.220446e-14,0.000000e+00
0.000315,4.588773,-4.588773,-4.588773,0.000000,1.238565e-14,0.000000e+00
0.000316,4.576206,-4.576206,-4.576206,0.000000,1.256684e-14,0.000000e+00
0.000317,4.563458,-4.563458,-4.563458,0.000000,1.274802e-14,0.000000e+00
0.000318,4.550530,-4.550530,-4.550530,0.000000,1.292833e-14,0.000000e+00
0.000319,4.537422,-4.537422,-4.537422,0.000000,1.310774e-14,0.000000e+00
0.000320,4.524135,-4.524135,-4.524135,0.000000,1.328715e-14,0.000000e+00
0.000321,4.510670,-4.510670,-4.510670,0.000000,1.346567e-14,0.000000e+00
0.000322,4.497026,-4.497026,-4.497026,0.000000,1.364331e-14,0.000000e+00
0.000323,4.483205,-4.483205,-4.483205,0.000000,1.382094e-14,0.000000e+00
0.000324,4.469207,-4.469207,-4.469207,0.000000,1.399769e-14,0.000000e+00
0.000325,4.455033,-4.455033,-4.455033,0.000000,1.417533e-14,0.000000e+00
0.000326,4.440682,-4.440682,-4.440682,0.000000,1.435030e-14,0.000000e+00
0.000327,4.426157,-4.426157,-4.426157,0.000000,1.452527e-14,0.000000e+00
0.000328,4.411456,-4.411456,-4.411456,0.000000,1.470113e-14,0.000000e+00
0.000329,4.396582,-4.396582,-4.396582,0.000000,1.487521e-14,0.000000e+00
0.000330,4.381533,-4.381533,-4.381533,0.000000,1.504841e-14,0.000000e+00
0.000331,4.366312,-4.366312,-4.366312,0.000000,1.522071e-14,0.000000e+00
0.000332,4.350919,-4.350919,-4.350919,0.000000,1.539302e-14,0.000000e+00
0.000333,4.335354,-4.335354,-4.335354,0.000000,1.556533e-14,0.000000e+00
0.000334,4.319617,-4.319617,-4.319617,0.000000,1.573586e-14,0.000000e+00
0.000335,4.303710,-4.303710,-4.303710,0.000000,1.590728e-14,0.000000e+00
0.000336,4.287633,-4.287633,-4.287633,0.000000,1.607692e-14,0.000000e+00
0.000337,4.271387,-4.271387,-4.271387,0.000000,1.624656e-14,0.000000e+00
0.000338,4.254972,-4.254972,-4.254972,0.000000,1.641443e-14,0.000000e+00
0.000339,4.238390,-4.238390,-4.238390,0.000000,1.658229e-14,0.000000e+00
0.000340,4.221640,-4.221640,-4.221640,0.000000,1.675104e-14,0.000000e+00
0.000341,4.204723,-4.204723,-4.204723,0.000000,1.691625e-14,0.000000e+00
0.000342,4.187640,-4.187640,-4.187640,0.000000,1.708234e-14,0.000000e+00
0.000343,4.170392,-4.170392,-4.170392,0.000000,1.724754e-14,0.000000e+00
0.000344,4.152979,-4.152979,-4.152979,0.000000,1.741274e-14,0.000000e+00
0.000345,4.135403,-4.135403,-4.135403,0.000000,1.757616e-14,0.000000e+00
0.000346,4.117663,-4.117663,-4.117663,0.000000,1.773959e-14,0.000000e+00
0.000347,4.099761,-4.099761,-4.099761,0.000000,1.790212e-14,0.000000e+00
0.000348,4.081696,-4.081696,-4.081696,0.000000,1.806466e-14,0.000000e+00
0.000349,4.063471,-4.063471,-4.063471,0.000000,1.822542e-14,0.000000e+00
0.000350,4.045085,-4.045085,-4.045085,0.000000,1.838529e-14,0.000000e+00
0.000351,4.026539,-4.026539,-4.026539,0.000000,1.854517e-14,0.000000e+00
0.000352,4.007835,-4.007835,-4.007835,0.000000,1.870415e-14,0.000000e+00
0.000353,3.988972,-3.988972,-3.988972,0.000000,1.886269e-14,0.000000e+00
0.000354,3.969952,-3.969952,-3.969952,0.000000,1.902034e-14,0.000000e+00
0.000355,3.950775,-3.950775,-3.950775,0.000000,1.917710e-14,0.000000e+00
0.000356,3.931442,-3.931442,-3.931442,0.000000,1.933298e-14,0.000000e+00
0.000357,3.911954,-3.911954,-3.911954,0.000000,1.948797e-14,0.000000e+00
0.000358,3.892312,-3.892312,-3.892312,0.000000,1.964251e-14,0.000000e+00
0.000359,3.872515,-3.872515,-3.872515,0.000000,1.979616e-14,0.000000e+00
0.000360,3.852566,-3.852566,-3.852566,0.000000,1.994893e-14,0.000000e+00
0.000361,3.832465,-3.832465,-3.832465,0.000000,2.010125e-14,0.000000e+00
0.000362,3.812213,-3.812213,-3.812213,0.000000,2.025269e-14,0.000000e+00
0.000363,3.791810,-3.791810,-3.791810,0.000000,2.040323e-14,0.000000e+00
0.000364,3.771257,-3.771257,-3.771257,0.000000,2.055289e-14,0.000000e+00
0.000365,3.750555,-3.750555,-3.750555,0.000000,2.070166e-14,0.000000e+00
0.000366,3.729706,-3.729706,-3.729706,0.000000,2.084954e-14,0.000000e+00
0.000367,3.708709,-3.708709,-3.708709,0.000000,2.099698e-14,0.000000e+00
0.000368,3.687566,-3.687566,-3.687566,0.000000,2.114309e-14,0.000000e+00
0.000369,3.666277,-3.666277,-3.666277,0.000000,2.128875e-14,0.000000e+00
0.000370,3.644843,-3.644843,-3.644843,0.000000,2.143352e-14,0.000000e+00
0.000371,3.623266,-3.623266,-3.623266,0.000000,2.157741e-14,0.000000e+00
0.000372,3.601545,-3.601545,-3.601545,0.000000,2.172040e-14,0.000000e+00
0.000373,3.579682,-3.579682,-3.579682,0.000000,2.186296e-14,0.000000e+00
0.000374,3.557678,-3.557678,-3.557678,0.000000,2.200418e-14,0.000000e+00
0.000375,3.535534,-3.535534,-3.535534,0.000000,2.214451e-14,0.000000e+00
0.000376,3.513250,-3.513250,-3.513250,0.000000,2.228395e-14,0.000000e+00
0.000377,3.490827,-3.490827,-3.490827,0.000000,2.242295e-14,0.000000e+00
0.000378,3.468267,-3.468267,-3.468267,0.000000,2.256062e-14,0.000000e+00
0.000379,3.445569,-3.445569,-3.445569,0.000000,2.269740e-14,0.000000e+00
0.000380,3.422736,-3.422736,-3.422736,0.000000,2.283329e-14,0.000000e+00
0.000381,3.399767,-3.399767,-3.399767,0.000000,2.296874e-14,0.000000e+00
0.000382,3.376664,-3.376664,-3.376664,0.000000,2.310285e-14,0.000000e+00
0.000383,3.353428,-3.353428,-3.353428,0.000000,2.323608e-14,0.000000e+00
0.000384,3.330059,-3.330059,-3.330059,0.000000,2.336842e-14,0.000000e+00
0.000385,3.306559,-3.306559,-3.306559,0.000000,2.349987e-14,0.000000e+00
0.000386,3.282929,-3.282929,-3.282929,0.000000,2.363088e-14,0.000000e+00
0.000387,3.259169,-3.259169,-3.259169,0.000000,2.376010e-14,0.000000e+00
0.000388,3.235280,-3.235280,-3.235280,0.000000,2.388889e-14,0.000000e+00
0.000389,3.211263,-3.211263,-3.211263,0.000000,2.401634e-14,0.000000e+00
0.000390,3.187120,-3.187120,-3.187120,0.000000,2.414335e-14,0.000000e+00
0.000391,3.162851,-3.162851,-3.162851,0.000000,2.426903e-14,0.000000e+00
0.000392,3.138457,-3.138457,-3.138457,0.000000,2.439382e-14,0.000000e+00
0.000393,3.113939,-3.113939,-3.113939,0.000000,2.451817e-14,0.000000e+00
0.000394,3.089298,-3.089298,-3.089298,0.000000,2.464073e-14,0.000000e+00
0.000395,3.064535,-3.064535,-3.064535,0.000000,2.476286e-14,0.000000e+00
0.000396,3.039651,-3.039651,-3.039651,0.000000,2.488365e-14,0.000000e+00
0.000397,3.014648,-3.014648,-3.014648,0.000000,2.500400e-14,0.000000e+00
0.000398,2.989525,-2.989525,-2.989525,0.000000,2.512301e-14,0.000000e+00
0.000399,2.964284,-2.964284,-2.964284,0.000000,2.524070e-14,0.000000e+00
0.000400,2.938926,-2.938926,-2.938926,0.000000,2.535794e-14,0.000000e+00
0.000401,2.913452,-2.913452,-2.913452,0.000000,2.547385e-14,0.000000e+00
0.000402,2.887864,-2.887864,-2.887864,0.000000,2.558886e-14,0.000000e+00
0.000403,2.862161,-2.862161,-2.862161,0.000000,2.570300e-14,0.000000e+00
0.000404,2.836345,-2.836345,-2.836345,0.000000,2.581579e-14,0.000000e+00
0.000405,2.810417,-2.810417,-2.810417,0.000000,2.592770e-14,0.000000e+00
0.000406,2.784378,-2.784378,-2.784378,0.000000,2.603873e-14,0.000000e+00
0.000407,2.758229,-2.758229,-2.758229,0.000000,2.614886e-14,0.000000e+00
0.000408,2.731972,-2.731972,-2.731972,0.000000,2.625766e-14,0.000000e+00
0.000409,2.705606,-2.705606,-2.705606,0.000000,2.636513e-14,0.000000e+00
0.000410,2.679134,-2.679134,-2.679134,0.000000,2.647216e-14,0.000000e+00
0.000411,2.652556,-2.652556,-2.652556,0.000000,2.657830e-14,0.000000e+00
0.000412,2.625873,-2.625873,-2.625873,0.000000,2.668310e-14,0.000000e+00
0.000413,2.599087,-2.599087,-2.599087,0.000000,2.678613e-14,0.000000e+00
0.000414,2.572198,-2.572198,-2.572198,0.000000,2.688916e-14,0.000000e+00
0.000415,2.545207,-2.545207,-2.545207,0.000000,2.699041e-14,0.000000e+00
0.000416,2.518116,-2.518116,-2.518116,0.000000,2.709122e-14,0.000000e+00
0.000417,2.490926,-2.490926,-2.490926,0.000000,2.719025e-14,0.000000e+00
0.000418,2.463637,-2.463637,-2.463637,0.000000,2.728884e-14,0.000000e+00
0.000419,2.436251,-2.436251,-2.436251,0.000000,2.738565e-14,0.000000e+00
0.000420,2.408768,-2.408768,-2.408768,0.000000,2.748202e-14,0.000000e+00
0.000421,2.381191,-2.381191,-2.381191,0.000000,2.757750e-14,0.000000e+00
0.000422,2.353520,-2.353520,-2.353520,0.000000,2.767120e-14,0.000000e+00
0.000423,2.325755,-2.325755,-2.325755,0.000000,2.776446e-14,0.000000e+00
0.000424,2.297899,-2.297899,-2.297899,0.000000,2.785594e-14,0.000000e+00
0.000425,2.269952,-2.269952,-2.269952,0.000000,2.794653e-14,0.000000e+00
0.000426,2.241916,-2.241916,-2.241916,0.000000,2.803624e-14,0.000000e+00
0.000427,2.213791,-2.213791,-2.213791,0.000000,2.812506e-14,0.000000e+00
0.000428,2.185579,-2.185579,-2.185579,0.000000,2.821254e-14,0.000000e+00
0.000429,2.157280,-2.157280,-2.157280,0.000000,2.829870e-14,0.000000e+00
0.000430,2.128896,-2.128896,-2.128896,0.000000,2.838396e-14,0.000000e+00
0.000431,2.100429,-2.100429,-2.100429,0.000000,2.846789e-14,0.000000e+00
0.000432,2.071878,-2.071878,-2.071878,0.000000,2.855050e-14,0.000000e+00
0.000433,2.043245,-2.043245,-2.043245,0.000000,2.863221e-14,0.000000e+00
0.000434,2.014532,-2.014532,-2.014532,0.000000,2.871348e-14,0.000000e+00
0.000435,1.985739,-1.985739,-1.985739,0.000000,2.879275e-14,0.000000e+00
0.000436,1.956868,-1.956868,-1.956868,0.000000,2.887091e-14,0.000000e+00
0.000437,1.927920,-1.927920,-1.927920,0.000000,2.894840e-14,0.000000e+00
0.000438,1.898895,-1.898895,-1.898895,0.000000,2.902456e-14,0.000000e+00
0.000439,1.869796,-1.869796,-1.869796,0.000000,2.909939e-14,0.000000e+00
0.000440,1.840623,-1.840623,-1.840623,0.000000,2.917333e-14,0.000000e+00
0.000441,1.811377,-1.811377,-1.811377,0.000000,2.924594e-14,0.000000e+00
0.000442,1.782059,-1.782059,-1.782059,0.000000,2.931744e-14,0.000000e+00
0.000443,1.752672,-1.752672,-1.752672,0.000000,2.938760e-14,0.000000e+00
0.000444,1.723215,-1.723215,-1.723215,0.000000,2.945688e-14,0.000000e+00
0.000445,1.693690,-1.693690,-1.693690,0.000000,2.952505e-14,0.000000e+00
0.000446,1.664098,-1.664098,-1.664098,0.000000,2.959188e-14,0.000000e+00
0.000447,1.634440,-1.634440,-1.634440,0.000000,2.965739e-14,0.000000e+00
0.000448,1.604718,-1.604718,-1.604718,0.000000,2.972222e-14,0.000000e+00
0.000449,1.574933,-1.574933,-1.574933,0.000000,2.978551e-14,0.000000e+00
0.000450,1.545085,-1.545085,-1.545085,0.000000,2.984768e-14,0.000000e+00
0.000451,1.515176,-1.515176,-1.515176,0.000000,2.990874e-14,0.000000e+00
0.000452,1.485208,-1.485208,-1.485208,0.000000,2.996869e-14,0.000000e+00
0.000453,1.455181,-1.455181,-1.455181,0.000000,3.002709e-14,0.000000e+00
0.000454,1.425096,-1.425096,-1.425096,0.000000,3.008438e-14,0.000000e+00
0.000455,1.394956,-1.394956,-1.394956,0.000000,3.014078e-14,0.000000e+00
0.000456,1.364760,-1.364760,-1.364760,0.000000,3.019585e-14,0.000000e+00
0.000457,1.334510,-1.334510,-1.334510,0.000000,3.024980e-14,0.000000e+00
0.000458,1.304208,-1.304208,-1.304208,0.000000,3.030243e-14,0.000000e+00
0.000459,1.273854,-1.273854,-1.273854,0.000000,3.035394e-14,0.000000e+00
0.000460,1.243449,-1.243449,-1.243449,0.000000,3.040412e-14,0.000000e+00
0.000461,1.212996,-1.212996,-1.212996,0.000000,3.045320e-14,0.000000e+00
0.000462,1.182495,-1.182495,-1.182495,0.000000,3.050116e-14,0.000000e+00
0.000463,1.151947,-1.151947,-1.151947,0.000000,3.054801e-14,0.000000e+00
0.000464,1.121354,-1.121354,-1.121354,0.000000,3.059331e-14,0.000000e+00
0.000465,1.090716,-1.090716,-1.090716,0.000000,3.063771e-14,0.000000e+00
0.000466,1.060036,-1.060036,-1.060036,0.000000,3.068079e-14,0.000000e+00
0.000467,1.029313,-1.029313,-1.029313,0.000000,3.072254e-14,0.000000e+00
0.000468,0.998550,-0.998550,-0.998550,0.000000,3.076328e-14,0.000000e+00
0.000469,0.967747,-0.967747,-0.967747,0.000000,3.080258e-14,0.000000e+00
0.000470,0.936907,-0.936907,-0.936907,0.000000,3.084077e-14,0.000000e+00
0.000471,0.906029,-0.906029,-0.906029,0.000000,3.087774e-14,0.000000e+00
0.000472,0.875115,-0.875115,-0.875115,0.000000,3.091361e-14,0.000000e+00
0.000473,0.844167,-0.844167,-0.844167,0.000000,3.094802e-14,0.000000e+00
0.000474,0.813186,-0.813186,-0.813186,0.000000,3.098133e-14,0.000000e+00
0.000475,0.782172,-0.782172,-0.782172,0.000000,3.101341e-14,0.000000e+00
0.000476,0.751128,-0.751128,-0.751128,0.000000,3.104439e-14,0.000000e+00
0.000477,0.720054,-0.720054,-0.720054,0.000000,3.107392e-14,0.000000e+00
0.000478,0.688951,-0.688951,-0.688951,0.000000,3.110245e-14,0.000000e+00
0.000479,0.657822,-0.657822,-0.657822,0.000000,3.112965e-14,0.000000e+00
0.000480,0.626666,-0.626666,-0.626666,0.000000,3.115552e-14,0.000000e+00
0.000481,0.595486,-0.595486,-0.595486,0.000000,3.118039e-14,0.000000e+00
0.000482,0.564282,-0.564282,-0.564282,0.000000,3.120382e-14,0.000000e+00
0.000483,0.533056,-0.533056,-0.533056,0.000000,3.122613e-14,0.000000e+00
0.000484,0.501809,-0.501809,-0.501809,0.000000,3.124723e-14,0.000000e+00
0.000485,0.470542,-0.470542,-0.470542,0.000000,3.126699e-14,0.000000e+00
0.000486,0.439256,-0.439256,-0.439256,0.000000,3.128559e-14,0.000000e+00
0.000487,0.407953,-0.407953,-0.407953,0.000000,3.130296e-14,0.000000e+00
0.000488,0.376634,-0.376634,-0.376634,0.000000,3.131900e-14,0.000000e+00
0.000489,0.345300,-0.345300,-0.345300,0.000000,3.133394e-14,0.000000e+00
0.000490,0.313953,-0.313953,-0.313953,0.000000,3.134754e-14,0.000000e+00
0.000491,0.282593,-0.282593,-0.282593,0.000000,3.135991e-14,0.000000e+00
0.000492,0.251222,-0.251222,-0.251222,0.000000,3.137113e-14,0.000000e+00
0.000493,0.219841,-0.219841,-0.219841,0.000000,3.138101e-14,0.000000e+00
0.000494,0.188451,-0.188451,-0.188451,0.000000,3.138967e-14,0.000000e+00
0.000495,0.157054,-0.157054,-0.157054,0.000000,3.139711e-14,0.000000e+00
0.000496,0.125650,-0.125650,-0.125650,0.000000,3.140330e-14,0.000000e+00
0.000497,0.094242,-0.094242,-0.094242,0.000000,3.140828e-14,0.000000e+00
0.000498,0.062830,-0.062830,-0.062830,0.000000,3.141200e-14,0.000000e+00
0.000499,0.031416,-0.031416,-0.031416,0.000000,3.141448e-14,0.000000e+00
0.000500,0.000000,-0.000000,-0.000000,0.000000,3.141572e-14,0.000000e+00
0.000501,-0.031416,0.031416,0.031416,0.000000,3.141572e-14,0.000000e+00
0.000502,-0.062830,0.062830,0.062830,0.000000,3.141448e-14,0.000000e+00
0.000503,-0.094242,0.094242,0.094242,0.000000,3.141201e-14,0.000000e+00
0.000504,-0.125650,0.125650,0.125650,0.000000,3.140829e-14,0.000000e+00
0.000505,-0.157054,0.157054,0.157054,0.000000,3.140332e-14,0.000000e+00
0.000506,-0.188451,0.188451,0.188451,0.000000,3.139711e-14,0.000000e+00
0.000507,-0.219841,0.219841,0.219841,0.000000,3.138967e-14,0.000000e+00
0.000508,-0.251222,0.251222,0.251222,0.000000,3.138101e-14,0.000000e+00
0.000509,-0.282593,0.282593,0.282593,0.000000,3.137107e-14,0.000000e+00
0.000510,-0.313953,0.313953,0.313953,0.000000,3.135991e-14,0.000000e+00
0.000511,-0.345300,0.345300,0.345300,0.000000,3.134754e-14,0.000000e+00
0.000512,-0.376634,0.376634,0.376634,0.000000,3.133388e-14,0.000000e+00
0.000513,-0.407953,0.407953,0.407953,0.000000,3.131900e-14,0.000000e+00
0.000514,-0.439256,0.439256,0.439256,0.000000,3.130290e-14,0.000000e+00
0.000515,-0.470542,0.470542,0.470542,0.000000,3.128553e-14,0.000000e+00
0.000516,-0.501809,0.501809,0.501809,0.000000,3.126699e-14,0.000000e+00
0.000517,-0.533056,0.533056,0.533056,0.000000,3.124723e-14,0.000000e+00
0.000518,-0.564282,0.564282,0.564282,0.000000,3.122613e-14,0.000000e+00
0.000519,-0.595486,0.595486,0.595486,0.000000,3.120382e-14,0.000000e+00
0.000520,-0.626666,0.626666,0.626666,0.000000,3.118039e-14,0.000000e+00
0.000521,-0.657822,0.657822,0.657822,0.000000,3.115563e-14,0.000000e+00
0.000522,-0.688951,0.688951,0.688951,0.000000,3.112965e-14,0.000000e+00
0.000523,-0.720054,0.720054,0.720054,0.000000,3.110245e-14,0.000000e+00
0.000524,-0.751128,0.751128,0.751128,0.000000,3.107403e-14,0.000000e+00
0.000525,-0.782172,0.782172,0.782172,0.000000,3.104450e-14,0.000000e+00
0.000526,-0.813186,0.813186,0.813186,0.000000,3.101353e-14,0.000000e+00
0.000527,-0.844167,0.844167,0.844167,0.000000,3.098144e-14,0.000000e+00
0.000528,-0.875115,0.875115,0.875115,0.000000,3.094802e-14,0.000000e+00
0.000529,-0.906029,0.906029,0.906029,0.000000,3.091349e-14,0.000000e+00
0.000530,-0.936907,0.936907,0.936907,0.000000,3.087774e-14,0.000000e+00
0.000531,-0.967747,0.967747,0.967747,0.000000,3.084077e-14,0.000000e+00
0.000532,-0.998550,0.998550,0.998550,0.000000,3.080258e-14,0.000000e+00
0.000533,-1.029313,1.029313,1.029313,0.000000,3.076317e-14,0.000000e+00
0.000534,-1.060036,1.060036,1.060036,0.000000,3.072254e-14,0.000000e+00
0.000535,-1.090716,1.090716,1.090716,0.000000,3.068079e-14,0.000000e+00
0.000536,-1.121354,1.121354,1.121354,0.000000,3.063749e-14,0.000000e+00
0.000537,-1.151947,1.151947,1.151947,0.000000,3.059331e-14,0.000000e+00
0.000538,-1.182495,1.182495,1.182495,0.000000,3.054801e-14,0.000000e+00
0.000539,-1.212996,1.212996,1.212996,0.000000,3.050116e-14,0.000000e+00
0.000540,-1.243449,1.243449,1.243449,0.000000,3.045342e-14,0.000000e+00
0.000541,-1.273854,1.273854,1.273854,0.000000,3.040412e-14,0.000000e+00
0.000542,-1.304208,1.304208,1.304208,0.000000,3.035394e-14,0.000000e+00
0.000543,-1.334510,1.334510,1.334510,0.000000,3.030243e-14,0.000000e+00
0.000544,-1.364760,1.364760,1.364760,0.000000,3.024958e-14,0.000000e+00
0.000545,-1.394956,1.394956,1.394956,0.000000,3.019585e-14,0.000000e+00
0.000546,-1.425096,1.425096,1.425096,0.000000,3.014056e-14,0.000000e+00
0.000547,-1.455181,1.455181,1.455181,0.000000,3.008438e-14,0.000000e+00
0.000548,-1.485208,1.485208,1.485208,0.000000,3.002709e-14,0.000000e+00
0.000549,-1.515176,1.515176,1.515176,0.000000,2.996847e-14,0.000000e+00
0.000550,-1.545085,1.545085,1.545085,0.000000,2.990852e-14,0.000000e+00
0.000551,-1.574933,1.574933,1.574933,0.000000,2.984768e-14,0.000000e+00
0.000552,-1.604718,1.604718,1.604718,0.000000,2.978529e-14,0.000000e+00
0.000553,-1.634440,1.634440,1.634440,0.000000,2.972200e-14,0.000000e+00
0.000554,-1.664098,1.664098,1.664098,0.000000,2.965739e-14,0.000000e+00
0.000555,-1.693690,1.693690,1.693690,0.000000,2.959188e-14,0.000000e+00
0.000556,-1.723215,1.723215,1.723215,0.000000,2.952483e-14,0.000000e+00
0.000557,-1.752672,1.752672,1.752672,0.000000,2.945688e-14,0.000000e+00
0.000558,-1.782059,1.782059,1.782059,0.000000,2.938783e-14,0.000000e+00
0.000559,-1.811377,1.811377,1.811377,0.000000,2.931744e-14,0.000000e+00
0.000560,-1.840623,1.840623,1.840623,0.000000,2.924616e-14,0.000000e+00
0.000561,-1.869796,1.869796,1.869796,0.000000,2.917333e-14,0.000000e+00
0.000562,-1.898895,1.898895,1.898895,0.000000,2.909961e-14,0.000000e+00
0.000563,-1.927920,1.927920,1.927920,0.000000,2.902456e-14,0.000000e+00
0.000564,-1.956868,1.956868,1.956868,0.000000,2.894818e-14,0.000000e+00
0.000565,-1.985739,1.985739,1.985739,0.000000,2.887113e-14,0.000000e+00
0.000566,-2.014532,2.014532,2.014532,0.000000,2.879297e-14,0.000000e+00
0.000567,-2.043245,2.043245,2.043245,0.000000,2.871348e-14,0.000000e+00
0.000568,-2.071878,2.071878,2.071878,0.000000,2.863265e-14,0.000000e+00
0.000569,-2.100429,2.100429,2.100429,0.000000,2.855094e-14,0.000000e+00
0.000570,-2.128896,2.128896,2.128896,0.000000,2.846789e-14,0.000000e+00
0.000571,-2.157280,2.157280,2.157280,0.000000,2.838352e-14,0.000000e+00
0.000572,-2.185579,2.185579,2.185579,0.000000,2.829825e-14,0.000000e+00
0.000573,-2.213791,2.213791,2.213791,0.000000,2.821210e-14,0.000000e+00
0.000574,-2.241916,2.241916,2.241916,0.000000,2.812506e-14,0.000000e+00
0.000575,-2.269952,2.269952,2.269952,0.000000,2.803624e-14,0.000000e+00
0.000576,-2.297899,2.297899,2.297899,0.000000,2.794698e-14,0.000000e+00
0.000577,-2.325755,2.325755,2.325755,0.000000,2.785638e-14,0.000000e+00
0.000578,-2.353520,2.353520,2.353520,0.000000,2.776401e-14,0.000000e+00
0.000579,-2.381191,2.381191,2.381191,0.000000,2.767120e-14,0.000000e+00
0.000580,-2.408768,2.408768,2.408768,0.000000,2.757750e-14,0.000000e+00
0.000581,-2.436251,2.436251,2.436251,0.000000,2.748202e-14,0.000000e+00
0.000582,-2.463637,2.463637,2.463637,0.000000,2.738654e-14,0.000000e+00
0.000583,-2.490926,2.490926,2.490926,0.000000,2.728884e-14,0.000000e+00
0.000584,-2.518116,2.518116,2.518116,0.000000,2.719069e-14,1.015390e-14
0.000585,-2.545207,2.545207,2.545207,0.000000,3.724532e-14,4.747834e-14
0.000586,-2.572198,2.572198,2.572198,0.000000,1.074927e-13,1.532906e-13
0.000587,-2.599087,2.599087,2.599087,0.000000,3.231442e-13,4.520748e-13
0.000588,-2.625873,2.625873,2.625873,0.000000,9.308887e-13,1.292385e-12
0.000589,-2.652556,2.652556,2.652556,0.000000,2.636727e-12,3.646158e-12
0.000590,-2.679134,2.679134,2.679134,0.000000,7.405288e-12,1.021236e-11
0.000591,-2.705606,2.705606,2.705606,0.000000,2.068079e-11,2.845427e-11
0.000592,-2.731972,2.731972,2.731972,0.000000,5.748610e-11,7.892218e-11
0.000593,-2.758229,2.758229,2.758229,0.000000,1.590987e-10,2.179592e-10
0.000594,-2.784378,2.784378,2.784378,0.000000,4.384450e-10,5.993721e-10
0.000595,-2.810417,2.810417,2.810416,0.000001,1.203114e-09,1.641175e-09
0.000596,-2.836345,2.836345,2.836341,0.000003,3.287170e-09,4.474288e-09
0.000597,-2.862161,2.862161,2.862152,0.000009,8.941702e-09,1.214370e-08
0.000598,-2.887864,2.887864,2.887839,0.000024,2.421112e-08,3.280330e-08
0.000599,-2.913452,2.913452,2.913387,0.000065,6.522320e-08,8.813250e-08
0.000600,-2.938926,2.938926,2.938752,0.000175,1.746097e-07,2.351113e-07
0.000601,-2.964284,2.964284,2.963821,0.000463,4.631223e-07,6.200865e-07
0.000602,-2.989525,2.989525,2.988317,0.001208,1.207699e-06,1.599568e-06
0.000603,-3.014648,3.014648,3.011607,0.003041,3.040713e-06,3.938076e-06
0.000604,-3.039651,3.039651,3.032526,0.007125,7.125020e-06,8.845920e-06
0.000605,-3.064535,3.064535,3.049784,0.014751,1.475143e-05,1.724553e-05
0.000606,-3.089298,3.089298,3.063141,0.026157,2.615679e-05,2.891272e-05
0.000607,-3.113939,3.113939,3.073472,0.040467,4.046715e-05,4.311682e-05
0.000608,-3.138457,3.138457,3.081668,0.056788,5.678845e-05,5.920444e-05
0.000609,-3.162851,3.162851,3.088348,0.074503,7.450283e-05,7.666121e-05
