time,V1,V2,V3,I_R,I_C,I_D1,I_D2,I_D3,I_D4
0.001633,-0.684300,5.091427,4.407127,4.407127e-03,3.093712e-01,-1.000000e-12,3.137790e-01,3.137790e-01,-1.000000e-12
0.001642,-0.684246,5.117098,4.432852,4.432852e-03,3.086959e-01,-1.000000e-12,3.131294e-01,3.131294e-01,-1.000000e-12
0.001650,-0.684193,5.142712,4.458520,4.458520e-03,3.080175e-01,-1.000000e-12,3.124767e-01,3.124767e-01,-1.000000e-12
0.001658,-0.684138,5.168269,4.484131,4.484131e-03,3.073362e-01,-1.000000e-12,3.118210e-01,3.118210e-01,-1.000000e-12
0.001667,-0.684084,5.193769,4.509685,4.509685e-03,3.066519e-01,-1.000000e-12,3.111622e-01,3.111622e-01,-1.000000e-12
0.001675,-0.684029,5.219211,4.535182,4.535182e-03,3.059646e-01,-1.000000e-12,3.105004e-01,3.105004e-01,-1.000000e-12
0.001683,-0.683973,5.244595,4.560622,4.560622e-03,3.052743e-01,-1.000000e-12,3.098356e-01,3.098356e-01,-1.000000e-12
0.001692,-0.683917,5.269921,4.586004,4.586004e-03,3.045810e-01,-1.000000e-12,3.091678e-01,3.091678e-01,-1.000000e-12
0.001700,-0.683861,5.295189,4.611327,4.611327e-03,3.038849e-01,-1.000000e-12,3.084969e-01,3.084969e-01,-1.000000e-12
0.001708,-0.683805,5.320398,4.636593,4.636593e-03,3.031857e-01,-1.000000e-12,3.078231e-01,3.078231e-01,-1.000000e-12
0.001717,-0.683748,5.345548,4.661800,4.661800e-03,3.024836e-01,-1.000000e-12,3.071462e-01,3.071462e-01,-1.000000e-12
0.001725,-0.683690,5.370639,4.686948,4.686948e-03,3.017786e-01,-1.000000e-12,3.064663e-01,3.064663e-01,-1.000000e-12
0.001733,-0.683633,5.395670,4.712037,4.712037e-03,3.010707e-01,-1.000000e-12,3.057835e-01,3.057835e-01,-1.000000e-12
0.001742,-0.683575,5.420642,4.737067,4.737067e-03,3.003598e-01,-1.000000e-12,3.050977e-01,3.050977e-01,-1.000000e-12
0.001750,-0.683516,5.445554,4.762038,4.762038e-03,2.996461e-01,-1.000000e-12,3.044089e-01,3.044089e-01,-1.000000e-12
0.001758,-0.683458,5.470406,4.786949,4.786949e-03,2.989294e-01,-1.000000e-12,3.037171e-01,3.037171e-01,-1.000000e-12
0.001767,-0.683398,5.495198,4.811799,4.811799e-03,2.982098e-01,-1.000000e-12,3.030224e-01,3.030224e-01,-1.000000e-12
0.001775,-0.683339,5.519929,4.836590,4.836590e-03,2.974874e-01,-1.000000e-12,3.023248e-01,3.023248e-01,-1.000000e-12
0.001783,-0.683279,5.544599,4.861320,4.861320e-03,2.967621e-01,-1.000000e-12,3.016242e-01,3.016242e-01,-1.000000e-12
0.001792,-0.683218,5.569208,4.885990,4.885990e-03,2.960339e-01,-1.000000e-12,3.009207e-01,3.009207e-01,-1.000000e-12
0.001800,-0.683158,5.593756,4.910598,4.910598e-03,2.953028e-01,-1.000000e-12,3.002142e-01,3.002142e-01,-1.000000e-12
0.001808,-0.683096,5.618242,4.935146,4.935146e-03,2.945689e-01,-1.000000e-12,2.995048e-01,2.995048e-01,-1.000000e-12
0.001817,-0.683035,5.642667,4.959632,4.959632e-03,2.938321e-01,-1.000000e-12,2.987926e-01,2.987926e-01,-1.000000e-12
0.001825,-0.682973,5.667029,4.984056,4.984056e-03,2.930925e-01,-1.000000e-12,2.980774e-01,2.980774e-01,-1.000000e-12
0.001833,-0.682911,5.691329,5.008419,5.008419e-03,2.923500e-01,-1.000000e-12,2.973593e-01,2.973593e-01,-1.000000e-12
0.001842,-0.682848,5.715567,5.032719,5.032719e-03,2.916047e-01,-1.000000e-12,2.966383e-01,2.966383e-01,-1.000000e-12
0.001850,-0.682785,5.739742,5.056957,5.056957e-03,2.908566e-01,-1.000000e-12,2.959145e-01,2.959145e-01,-1.000000e-12
0.001858,-0.682721,5.763854,5.081133,5.081133e-03,2.901057e-01,-1.000000e-12,2.951878e-01,2.951878e-01,-1.000000e-12
0.001867,-0.682657,5.787902,5.105245,5.105245e-03,2.893520e-01,-1.000000e-12,2.944582e-01,2.944582e-01,-1.000000e-12
0.001875,-0.682593,5.811888,5.129295,5.129295e-03,2.885955e-01,-1.000000e-12,2.937257e-01,2.937257e-01,-1.000000e-12
0.001883,-0.682528,5.835809,5.153281,5.153281e-03,2.878362e-01,-1.000000e-12,2.929904e-01,2.929904e-01,-1.000000e-12
0.001892,-0.682463,5.859667,5.177204,5.177204e-03,2.870742e-01,-1.000000e-12,2.922523e-01,2.922523e-01,-1.000000e-12
0.001900,-0.682397,5.883460,5.201063,5.201063e-03,2.863093e-01,-1.000000e-12,2.915114e-01,2.915114e-01,-1.000000e-12
0.001908,-0.682331,5.907189,5.224858,5.224858e-03,2.855418e-01,-1.000000e-12,2.907676e-01,2.907676e-01,-1.000000e-12
0.001917,-0.682265,5.930854,5.248589,5.248589e-03,2.847714e-01,-1.000000e-12,2.900210e-01,2.900210e-01,-1.000000e-12
0.001925,-0.682198,5.954454,5.272256,5.272256e-03,2.839983e-01,-1.000000e-12,2.892715e-01,2.892715e-01,-1.000000e-12
0.001933,-0.682131,5.977988,5.295858,5.295858e-03,2.832225e-01,-1.000000e-12,2.885193e-01,2.885193e-01,-1.000000e-12
0.001942,-0.682063,6.001457,5.319395,5.319395e-03,2.824439e-01,-1.000000e-12,2.877643e-01,2.877643e-01,-1.000000e-12
0.001950,-0.681995,6.024861,5.342867,5.342867e-03,2.816627e-01,-1.000000e-12,2.870065e-01,2.870065e-01,-1.000000e-12
0.001958,-0.681926,6.048199,5.366273,5.366273e-03,2.808787e-01,-1.000000e-12,2.862460e-01,2.862460e-01,-1.000000e-12
0.001967,-0.681857,6.071471,5.389614,5.389614e-03,2.800920e-01,-1.000000e-12,2.854826e-01,2.854826e-01,-1.000000e-12
0.001975,-0.681788,6.094677,5.412889,5.412889e-03,2.793026e-01,-1.000000e-12,2.847165e-01,2.847165e-01,-1.000000e-12
0.001983,-0.681718,6.117816,5.436099,5.436099e-03,2.785105e-01,-1.000000e-12,2.839477e-01,2.839477e-01,-1.000000e-12
0.001992,-0.681647,6.140889,5.459241,5.459241e-03,2.777158e-01,-1.000000e-12,2.831761e-01,2.831761e-01,-1.000000e-12
0.002000,-0.681577,6.163895,5.482318,5.482318e-03,2.769184e-01,-1.000000e-12,2.824018e-01,2.824018e-01,-1.000000e-12
0.002008,-0.681505,6.186833,5.505328,5.505328e-03,2.761183e-01,-1.000000e-12,2.816247e-01,2.816247e-01,-1.000000e-12
0.002017,-0.681434,6.209704,5.528271,5.528271e-03,2.753156e-01,-1.000000e-12,2.808449e-01,2.808449e-01,-1.000000e-12
0.002025,-0.681361,6.232508,5.551147,5.551147e-03,2.745102e-01,-1.000000e-12,2.800625e-01,2.800625e-01,-1.000000e-12
0.002033,-0.681289,6.255244,5.573955,5.573955e-03,2.737022e-01,-1.000000e-12,2.792773e-01,2.792773e-01,-1.000000e-12
0.002042,-0.681216,6.277912,5.596696,5.596696e-03,2.728916e-01,-1.000000e-12,2.784894e-01,2.784894e-01,-1.000000e-12
0.002050,-0.681142,6.300512,5.619369,5.619369e-03,2.720783e-01,-1.000000e-12,2.776988e-01,2.776988e-01,-1.000000e-12
0.002058,-0.681068,6.323043,5.641975,5.641975e-03,2.712625e-01,-1.000000e-12,2.769056e-01,2.769056e-01,-1.000000e-12
0.002067,-0.680994,6.345506,5.664512,5.664512e-03,2.704440e-01,-1.000000e-12,2.761097e-01,2.761097e-01,-1.000000e-12
0.002075,-0.680919,6.367899,5.686980,5.686980e-03,2.696230e-01,-1.000000e-12,2.753111e-01,2.753111e-01,-1.000000e-12
0.002083,-0.680844,6.390224,5.709380,5.709380e-03,2.687994e-01,-1.000000e-12,2.745099e-01,2.745099e-01,-1.000000e-12
0.002092,-0.680768,6.412479,5.731711,5.731711e-03,2.679732e-01,-1.000000e-12,2.737061e-01,2.737061e-01,-1.000000e-12
0.002100,-0.680692,6.434665,5.753973,5.753973e-03,2.671444e-01,-1.000000e-12,2.728996e-01,2.728996e-01,-1.000000e-12
0.002108,-0.680615,6.456781,5.776166,5.776166e-03,2.663131e-01,-1.000000e-12,2.720905e-01,2.720905e-01,-1.000000e-12
0.002117,-0.680538,6.478827,5.798289,5.798289e-03,2.654793e-01,-1.000000e-12,2.712788e-01,2.712788e-01,-1.000000e-12
0.002125,-0.680460,6.500803,5.820343,5.820343e-03,2.646429e-01,-1.000000e-12,2.704645e-01,2.704645e-01,-1.000000e-12
0.002133,-0.680382,6.522708,5.842327,5.842327e-03,2.638040e-01,-1.000000e-12,2.696475e-01,2.696475e-01,-1.000000e-12
0.002142,-0.680303,6.544543,5.864240,5.864240e-03,2.629625e-01,-1.000000e-12,2.688280e-01,2.688280e-01,-1.000000e-12
0.002150,-0.680224,6.566307,5.886083,5.886083e-03,2.621186e-01,-1.000000e-12,2.680059e-01,2.680059e-01,-1.000000e-12
0.002158,-0.680144,6.588000,5.907856,5.907856e-03,2.612722e-01,-1.000000e-12,2.671813e-01,2.671813e-01,-1.000000e-12
0.002167,-0.680064,6.609622,5.929558,5.929558e-03,2.604232e-01,-1.000000e-12,2.663541e-01,2.663541e-01,-1.000000e-12
0.002175,-0.679984,6.631172,5.951189,5.951189e-03,2.595718e-01,-1.000000e-12,2.655243e-01,2.655243e-01,-1.000000e-12
0.002183,-0.679902,6.652651,5.972749,5.972749e-03,2.587179e-01,-1.000000e-12,2.646920e-01,2.646920e-01,-1.000000e-12
0.002192,-0.679821,6.674058,5.994237,5.994237e-03,2.578616e-01,-1.000000e-12,2.638571e-01,2.638571e-01,-1.000000e-12
0.002200,-0.679739,6.695393,6.015654,6.015654e-03,2.570028e-01,-1.000000e-12,2.630198e-01,2.630198e-01,-1.000000e-12
0.002208,-0.679656,6.716655,6.036999,6.036999e-03,2.561416e-01,-1.000000e-12,2.621799e-01,2.621799e-01,-1.000000e-12
0.002217,-0.679573,6.737845,6.058272,6.058272e-03,2.552779e-01,-1.000000e-12,2.613375e-01,2.613375e-01,-1.000000e-12
0.002225,-0.679489,6.758962,6.079473,6.079473e-03,2.544118e-01,-1.000000e-12,2.604926e-01,2.604926e-01,-1.000000e-12
0.002233,-0.679405,6.780007,6.100602,6.100602e-03,2.535433e-01,-1.000000e-12,2.596453e-01,2.596453e-01,-1.000000e-12
0.002242,-0.679320,6.800978,6.121658,6.121658e-03,2.526724e-01,-1.000000e-12,2.587954e-01,2.587954e-01,-1.000000e-12
0.002250,-0.679235,6.821876,6.142641,6.142641e-03,2.517991e-01,-1.000000e-12,2.579431e-01,2.579431e-01,-1.000000e-12
0.002258,-0.679149,6.842700,6.163552,6.163552e-03,2.509234e-01,-1.000000e-12,2.570883e-01,2.570883e-01,-1.000000e-12
0.002267,-0.679063,6.863451,6.184389,6.184389e-03,2.500453e-01,-1.000000e-12,2.562311e-01,2.562311e-01,-1.000000e-12
0.002275,-0.678976,6.884128,6.205152,6.205152e-03,2.491649e-01,-1.000000e-12,2.553715e-01,2.553715e-01,-1.000000e-12
0.002283,-0.678888,6.904731,6.225843,6.225843e-03,2.482821e-01,-1.000000e-12,2.545094e-01,2.545094e-01,-1.000000e-12
0.002292,-0.678800,6.925259,6.246459,6.246459e-03,2.473970e-01,-1.000000e-12,2.536449e-01,2.536449e-01,-1.000000e-12
0.002300,-0.678712,6.945713,6.267001,6.267001e-03,2.465095e-01,-1.000000e-12,2.527780e-01,2.527780e-01,-1.000000e-12
0.002308,-0.678623,6.966093,6.287470,6.287470e-03,2.456197e-01,-1.000000e-12,2.519087e-01,2.519087e-01,-1.000000e-12
0.002317,-0.678533,6.986397,6.307864,6.307864e-03,2.447276e-01,-1.000000e-12,2.510370e-01,2.510370e-01,-1.000000e-12
0.002325,-0.678443,7.006626,6.328183,6.328183e-03,2.438332e-01,-1.000000e-12,2.501629e-01,2.501629e-01,-1.000000e-12
0.002333,-0.678352,7.026780,6.348428,6.348428e-03,2.429365e-01,-1.000000e-12,2.492864e-01,2.492864e-01,-1.000000e-12
0.002342,-0.678261,7.046859,6.368598,6.368598e-03,2.420375e-01,-1.000000e-12,2.484076e-01,2.484076e-01,-1.000000e-12
0.002350,-0.678169,7.066861,6.388692,6.388692e-03,2.411362e-01,-1.000000e-12,2.475265e-01,2.475265e-01,-1.000000e-12
0.002358,-0.678077,7.086788,6.408712,6.408712e-03,2.402327e-01,-1.000000e-12,2.466430e-01,2.466430e-01,-1.000000e-12
0.002367,-0.677984,7.106639,6.428656,6.428656e-03,2.393269e-01,-1.000000e-12,2.457571e-01,2.457571e-01,-1.000000e-12
0.002375,-0.677890,7.126414,6.448524,6.448524e-03,2.384188e-01,-1.000000e-12,2.448690e-01,2.448690e-01,-1.000000e-12
0.002383,-0.677796,7.146112,6.468316,6.468316e-03,2.375086e-01,-1.000000e-12,2.439785e-01,2.439785e-01,-1.000000e-12
0.002392,-0.677701,7.165734,6.488033,6.488033e-03,2.365961e-01,-1.000000e-12,2.430858e-01,2.430858e-01,-1.000000e-12
0.002400,-0.677606,7.185278,6.507673,6.507673e-03,2.356814e-01,-1.000000e-12,2.421907e-01,2.421907e-01,-1.000000e-12
0.002408,-0.677510,7.204746,6.527236,6.527236e-03,2.347645e-01,-1.000000e-12,2.412934e-01,2.412934e-01,-1.000000e-12
0.002417,-0.677413,7.224137,6.546723,6.546723e-03,2.338454e-01,-1.000000e-12,2.403938e-01,2.403938e-01,-1.000000e-12
0.002425,-0.677316,7.243450,6.566134,6.566134e-03,2.329241e-01,-1.000000e-12,2.394919e-01,2.394919e-01,-1.000000e-12
0.002433,-0.677218,7.262686,6.585467,6.585467e-03,2.320006e-01,-1.000000e-12,2.385878e-01,2.385878e-01,-1.000000e-12
0.002442,-0.677120,7.281843,6.604723,6.604723e-03,2.310750e-01,-1.000000e-12,2.376815e-01,2.376815e-01,-1.000000e-12
0.002450,-0.677021,7.300923,6.623902,6.623902e-03,2.301473e-01,-1.000000e-12,2.367729e-01,2.367729e-01,-1.000000e-12
0.002458,-0.676921,7.319925,6.643004,6.643004e-03,2.292173e-01,-1.000000e-12,2.358621e-01,2.358621e-01,-1.000000e-12
0.002467,-0.676821,7.338849,6.662028,6.662028e-03,2.282853e-01,-1.000000e-12,2.349491e-01,2.349491e-01,-1.000000e-12
0.002475,-0.676720,7.357694,6.680974,6.680974e-03,2.273512e-01,-1.000000e-12,2.340339e-01,2.340339e-01,-1.000000e-12
0.002483,-0.676619,7.376460,6.699841,6.699841e-03,2.264149e-01,-1.000000e-12,2.331166e-01,2.331166e-01,-1.000000e-12
0.002492,-0.676517,7.395148,6.718631,6.718631e-03,2.254766e-01,-1.000000e-12,2.321970e-01,2.321970e-01,-1.000000e-12
0.002500,-0.676414,7.413756,6.737343,6.737343e-03,2.245361e-01,-1.000000e-12,2.312753e-01,2.312753e-01,-1.000000e-12
0.002508,-0.676310,7.432286,6.755975,6.755975e-03,2.235936e-01,-1.000000e-12,2.303514e-01,2.303514e-01,-1.000000e-12
0.002517,-0.676206,7.450736,6.774529,6.774529e-03,2.226490e-01,-1.000000e-12,2.294254e-01,2.294254e-01,-1.000000e-12
0.002525,-0.676101,7.469106,6.793005,6.793005e-03,2.217024e-01,-1.000000e-12,2.284973e-01,2.284973e-01,-1.000000e-12
0.002533,-0.675996,7.487397,6.811401,6.811401e-03,2.207538e-01,-1.000000e-12,2.275670e-01,2.275670e-01,-1.000000e-12
0.002542,-0.675890,7.505607,6.829718,6.829718e-03,2.198031e-01,-1.000000e-12,2.266347e-01,2.266347e-01,-1.000000e-12
0.002550,-0.675783,7.523738,6.847955,6.847955e-03,2.188503e-01,-1.000000e-12,2.257002e-01,2.257002e-01,-1.000000e-12
0.002558,-0.675675,7.541789,6.866113,6.866113e-03,2.178956e-01,-1.000000e-12,2.247637e-01,2.247637e-01,-1.000000e-12
0.002567,-0.675567,7.559759,6.884191,6.884191e-03,2.169389e-01,-1.000000e-12,2.238251e-01,2.238251e-01,-1.000000e-12
0.002575,-0.675458,7.577648,6.902190,6.902190e-03,2.159802e-01,-1.000000e-12,2.228844e-01,2.228844e-01,-1.000000e-12
0.002583,-0.675349,7.595457,6.920108,6.920108e-03,2.150195e-01,-1.000000e-12,2.219417e-01,2.219417e-01,-1.000000e-12
0.002592,-0.675239,7.613185,6.937946,6.937946e-03,2.140569e-01,-1.000000e-12,2.209969e-01,2.209969e-01,-1.000000e-12
0.002600,-0.675128,7.630831,6.955704,6.955704e-03,2.130923e-01,-1.000000e-12,2.200501e-01,2.200501e-01,-1.000000e-12
0.002608,-0.675016,7.648397,6.973381,6.973381e-03,2.121258e-01,-1.000000e-12,2.191012e-01,2.191012e-01,-1.000000e-12
0.002617,-0.674903,7.665881,6.990977,6.990977e-03,2.111574e-01,-1.000000e-12,2.181504e-01,2.181504e-01,-1.000000e-12
0.002625,-0.674790,7.683283,7.008493,7.008493e-03,2.101870e-01,-1.000000e-12,2.171976e-01,2.171976e-01,-1.000000e-12
0.002633,-0.674676,7.700604,7.025928,7.025928e-03,2.092148e-01,-1.000000e-12,2.162428e-01,2.162428e-01,-1.000000e-12
0.002642,-0.674562,7.717843,7.043281,7.043281e-03,2.082406e-01,-1.000000e-12,2.152860e-01,2.152860e-01,-1.000000e-12
0.002650,-0.674446,7.734999,7.060553,7.060553e-03,2.072646e-01,-1.000000e-12,2.143273e-01,2.143273e-01,-1.000000e-12
0.002658,-0.674330,7.752074,7.077744,7.077744e-03,2.062867e-01,-1.000000e-12,2.133666e-01,2.133666e-01,-1.000000e-12
0.002667,-0.674213,7.769066,7.094852,7.094852e-03,2.053069e-01,-1.000000e-12,2.124040e-01,2.124040e-01,-1.000000e-12
0.002675,-0.674096,7.785975,7.111880,7.111880e-03,2.043253e-01,-1.000000e-12,2.114394e-01,2.114394e-01,-1.000000e-12
0.002683,-0.673977,7.802802,7.128825,7.128825e-03,2.033419e-01,-1.000000e-12,2.104730e-01,2.104730e-01,-1.000000e-12
0.002692,-0.673858,7.819546,7.145688,7.145688e-03,2.023567e-01,-1.000000e-12,2.095046e-01,2.095046e-01,-1.000000e-12
0.002700,-0.673738,7.836207,7.162469,7.162469e-03,2.013696e-01,-1.000000e-12,2.085343e-01,2.085343e-01,-1.000000e-12
0.002708,-0.673617,7.852784,7.179167,7.179167e-03,2.003808e-01,-1.000000e-12,2.075622e-01,2.075622e-01,-1.000000e-12
0.002717,-0.673496,7.869279,7.195783,7.195783e-03,1.993902e-01,-1.000000e-12,2.065882e-01,2.065882e-01,-1.000000e-12
0.002725,-0.673373,7.885689,7.212316,7.212316e-03,1.983978e-01,-1.000000e-12,2.056124e-01,2.056124e-01,-1.000000e-12
0.002733,-0.673250,7.902016,7.228766,7.228766e-03,1.974036e-01,-1.000000e-12,2.046347e-01,2.046347e-01,-1.000000e-12
0.002742,-0.673126,7.918260,7.245134,7.245134e-03,1.964077e-01,-1.000000e-12,2.036552e-01,2.036552e-01,-1.000000e-12
0.002750,-0.673001,7.934419,7.261418,7.261418e-03,1.954101e-01,-1.000000e-12,2.026739e-01,2.026739e-01,-1.000000e-12
0.002758,-0.672876,7.950494,7.277619,7.277619e-03,1.944108e-01,-1.000000e-12,2.016908e-01,2.016908e-01,-1.000000e-12
0.002767,-0.672749,7.966485,7.293736,7.293736e-03,1.934097e-01,-1.000000e-12,2.007059e-01,2.007059e-01,-1.000000e-12
0.002775,-0.672622,7.982392,7.309770,7.309770e-03,1.924070e-01,-1.000000e-12,1.997192e-01,1.997192e-01,-1.000000e-12
0.002783,-0.672493,7.998214,7.325720,7.325720e-03,1.914026e-01,-1.000000e-12,1.987308e-01,1.987308e-01,-1.000000e-12
0.002792,-0.672364,8.013951,7.341587,7.341587e-03,1.903965e-01,-1.000000e-12,1.977406e-01,1.977406e-01,-1.000000e-12
0.002800,-0.672234,8.029603,7.357369,7.357369e-03,1.893888e-01,-1.000000e-12,1.967486e-01,1.967486e-01,-1.000000e-12
0.002808,-0.672103,8.045171,7.373067,7.373067e-03,1.883794e-01,-1.000000e-12,1.957550e-01,1.957550e-01,-1.000000e-12
0.002817,-0.671972,8.060653,7.388681,7.388681e-03,1.873684e-01,-1.000000e-12,1.947596e-01,1.947596e-01,-1.000000e-12
0.002825,-0.671839,8.076050,7.404211,7.404211e-03,1.863558e-01,-1.000000e-12,1.937626e-01,1.937626e-01,-1.000000e-12
0.002833,-0.671705,8.091361,7.419656,7.419656e-03,1.853416e-01,-1.000000e-12,1.927638e-01,1.927638e-01,-1.000000e-12
0.002842,-0.671571,8.106587,7.435017,7.435017e-03,1.843258e-01,-1.000000e-12,1.917634e-01,1.917634e-01,-1.000000e-12
0.002850,-0.671435,8.121728,7.450292,7.450292e-03,1.833084e-01,-1.000000e-12,1.907613e-01,1.907613e-01,-1.000000e-12
0.002858,-0.671299,8.136782,7.465483,7.465483e-03,1.822895e-01,-1.000000e-12,1.897576e-01,1.897576e-01,-1.000000e-12
0.002867,-0.671162,8.151751,7.480589,7.480589e-03,1.812690e-01,-1.000000e-12,1.887523e-01,1.887523e-01,-1.000000e-12
0.002875,-0.671023,8.166633,7.495609,7.495609e-03,1.802470e-01,-1.000000e-12,1.877453e-01,1.877453e-01,-1.000000e-12
0.002883,-0.670884,8.181429,7.510545,7.510545e-03,1.792235e-01,-1.000000e-12,1.867368e-01,1.867368e-01,-1.000000e-12
0.002892,-0.670744,8.196139,7.525395,7.525395e-03,1.781985e-01,-1.000000e-12,1.857266e-01,1.857266e-01,-1.000000e-12
0.002900,-0.670603,8.210762,7.540159,7.540159e-03,1.771720e-01,-1.000000e-12,1.847149e-01,1.847149e-01,-1.000000e-12
0.002908,-0.670461,8.225298,7.554838,7.554838e-03,1.761440e-01,-1.000000e-12,1.837016e-01,1.837016e-01,-1.000000e-12
0.002917,-0.670317,8.239748,7.569431,7.569431e-03,1.751145e-01,-1.000000e-12,1.826868e-01,1.826868e-01,-1.000000e-12
0.002925,-0.670173,8.254111,7.583937,7.583937e-03,1.740836e-01,-1.000000e-12,1.816704e-01,1.816704e-01,-1.000000e-12
0.002933,-0.670028,8.268386,7.598358,7.598358e-03,1.730513e-01,-1.000000e-12,1.806525e-01,1.806525e-01,-1.000000e-12
0.002942,-0.669882,8.282575,7.612693,7.612693e-03,1.720176e-01,-1.000000e-12,1.796332e-01,1.796332e-01,-1.000000e-12
0.002950,-0.669734,8.296676,7.626942,7.626942e-03,1.709824e-01,-1.000000e-12,1.786123e-01,1.786123e-01,-1.000000e-12
0.002958,-0.669586,8.310690,7.641104,7.641104e-03,1.699459e-01,-1.000000e-12,1.775900e-01,1.775900e-01,-1.000000e-12
0.002967,-0.669436,8.324616,7.655180,7.655180e-03,1.689080e-01,-1.000000e-12,1.765662e-01,1.765662e-01,-1.000000e-12
0.002975,-0.669286,8.338455,7.669169,7.669169e-03,1.678688e-01,-1.000000e-12,1.755409e-01,1.755409e-01,-1.000000e-12
0.002983,-0.669134,8.352205,7.683071,7.683071e-03,1.668282e-01,-1.000000e-12,1.745143e-01,1.745143e-01,-1.000000e-12
0.002992,-0.668982,8.365868,7.696887,7.696887e-03,1.657862e-01,-1.000000e-12,1.734862e-01,1.734862e-01,-1.000000e-12
0.003000,-0.668828,8.379443,7.710615,7.710615e-03,1.647430e-01,-1.000000e-12,1.724567e-01,1.724567e-01,-1.000000e-12
0.003008,-0.668673,8.392929,7.724257,7.724257e-03,1.636985e-01,-1.000000e-12,1.714258e-01,1.714258e-01,-1.000000e-12
0.003017,-0.668517,8.406328,7.737811,7.737811e-03,1.626527e-01,-1.000000e-12,1.703936e-01,1.703936e-01,-1.000000e-12
0.003025,-0.668359,8.419638,7.751278,7.751278e-03,1.616056e-01,-1.000000e-12,1.693600e-01,1.693600e-01,-1.000000e-12
0.003033,-0.668201,8.432859,7.764658,7.764658e-03,1.605573e-01,-1.000000e-12,1.683251e-01,1.683251e-01,-1.000000e-12
0.003042,-0.668041,8.445992,7.777950,7.777950e-03,1.595078e-01,-1.000000e-12,1.672889e-01,1.672889e-01,-1.000000e-12
0.003050,-0.667880,8.459035,7.791155,7.791155e-03,1.584570e-01,-1.000000e-12,1.662514e-01,1.662514e-01,-1.000000e-12
0.003058,-0.667718,8.471991,7.804272,7.804272e-03,1.574050e-01,-1.000000e-12,1.652126e-01,1.652126e-01,-1.000000e-12
0.003067,-0.667555,8.484857,7.817301,7.817301e-03,1.563519e-01,-1.000000e-12,1.641725e-01,1.641725e-01,-1.000000e-12
0.003075,-0.667391,8.497634,7.830243,7.830243e-03,1.552976e-01,-1.000000e-12,1.631312e-01,1.631312e-01,-1.000000e-12
0.003083,-0.667225,8.510321,7.843096,7.843096e-03,1.542421e-01,-1.000000e-12,1.620886e-01,1.620886e-01,-1.000000e-12
0.003092,-0.667058,8.522920,7.855862,7.855862e-03,1.531856e-01,-1.000000e-12,1.610448e-01,1.610448e-01,-1.000000e-12
0.003100,-0.666890,8.535429,7.868539,7.868539e-03,1.521279e-01,-1.000000e-12,1.599998e-01,1.599998e-01,-1.000000e-12
0.003108,-0.666720,8.547848,7.881128,7.881128e-03,1.510691e-01,-1.000000e-12,1.589536e-01,1.589536e-01,-1.000000e-12
0.003117,-0.666549,8.560178,7.893629,7.893629e-03,1.500092e-01,-1.000000e-12,1.579063e-01,1.579063e-01,-1.000000e-12
0.003125,-0.666377,8.572418,7.906041,7.906041e-03,1.489483e-01,-1.000000e-12,1.568578e-01,1.568578e-01,-1.000000e-12
0.003133,-0.666203,8.584569,7.918365,7.918365e-03,1.478863e-01,-1.000000e-12,1.558082e-01,1.558082e-01,-1.000000e-12
0.003142,-0.666028,8.596629,7.930601,7.930601e-03,1.468233e-01,-1.000000e-12,1.547575e-01,1.547575e-01,-1.000000e-12
0.003150,-0.665852,8.608599,7.942747,7.942747e-03,1.457593e-01,-1.000000e-12,1.537056e-01,1.537056e-01,-1.000000e-12
0.003158,-0.665675,8.620480,7.954805,7.954805e-03,1.446943e-01,-1.000000e-12,1.526527e-01,1.526527e-01,-1.000000e-12
0.003167,-0.665495,8.632269,7.966774,7.966774e-03,1.436283e-01,-1.000000e-12,1.515988e-01,1.515988e-01,-1.000000e-12
0.003175,-0.665315,8.643969,7.978654,7.978654e-03,1.425614e-01,-1.000000e-12,1.505438e-01,1.505438e-01,-1.000000e-12
0.003183,-0.665133,8.655578,7.990445,7.990445e-03,1.414936e-01,-1.000000e-12,1.494877e-01,1.494877e-01,-1.000000e-12
0.003192,-0.664949,8.667097,8.002147,8.002147e-03,1.404248e-01,-1.000000e-12,1.484307e-01,1.484307e-01,-1.000000e-12
0.003200,-0.664765,8.678525,8.013760,8.013760e-03,1.393552e-01,-1.000000e-12,1.473727e-01,1.473727e-01,-1.000000e-12
