Time,InputA,InputB,Output
0.016517,5.000000,5.000000,-5.661445
0.016518,5.000000,5.000000,-5.661445
0.016519,5.000000,5.000000,-5.661445
0.016520,5.000000,5.000000,-5.661445
0.016521,5.000000,5.000000,-5.661445
0.016522,5.000000,5.000000,-5.661445
0.016523,5.000000,5.000000,-5.661445
0.016524,5.000000,5.000000,-5.661445
0.016525,5.000000,5.000000,-5.661445
0.016526,5.000000,5.000000,-5.661445
0.016527,5.000000,5.000000,-5.661445
0.016528,5.000000,5.000000,-5.661445
0.016529,5.000000,5.000000,-5.661445
0.016530,5.000000,5.000000,-5.661445
0.016531,5.000000,5.000000,-5.661445
0.016532,5.000000,5.000000,-5.661445
0.016533,5.000000,5.000000,-5.661445
0.016534,5.000000,5.000000,-5.661445
0.016535,5.000000,5.000000,-5.661445
0.016536,5.000000,5.000000,-5.661445
0.016537,5.000000,5.000000,-5.661445
0.016538,5.000000,5.000000,-5.661445
0.016539,5.000000,5.000000,-5.661445
0.016540,5.000000,5.000000,-5.661445
0.016541,5.000000,5.000000,-5.661445
0.016542,5.000000,5.000000,-5.661445
0.016543,5.000000,5.000000,-5.661445
0.016544,5.000000,5.000000,-5.661445
0.016545,5.000000,5.000000,-5.661445
0.016546,5.000000,5.000000,-5.661445
0.016547,5.000000,5.000000,-5.661445
0.016548,5.000000,5.000000,-5.661445
0.016549,5.000000,5.000000,-5.661445
0.016550,0.000000,5.000000,-3.167043
0.016551,0.000000,5.000000,-3.167043
0.016552,0.000000,5.000000,-3.167043
0.016553,0.000000,5.000000,-3.167043
0.016554,0.000000,5.000000,-3.167043
0.016555,0.000000,5.000000,-3.167043
0.016556,0.000000,5.000000,-3.167043
0.016557,0.000000,5.000000,-3.167043
0.016558,0.000000,5.000000,-3.167043
0.016559,0.000000,5.000000,-3.167043
0.016560,0.000000,5.000000,-3.167043
0.016561,0.000000,5.000000,-3.167043
0.016562,0.000000,5.000000,-3.167043
0.016563,0.000000,5.000000,-3.167043
0.016564,0.000000,5.000000,-3.167043
0.016565,0.000000,5.000000,-3.167043
0.016566,0.000000,5.000000,-3.167043
0.016567,0.000000,5.000000,-3.167043
0.016568,0.000000,5.000000,-3.167043
0.016569,0.000000,5.000000,-3.167043
0.016570,0.000000,5.000000,-3.167043
0.016571,0.000000,5.000000,-3.167043
0.016572,0.000000,5.000000,-3.167043
0.016573,0.000000,5.000000,-3.167043
0.016574,0.000000,5.000000,-3.167043
0.016575,0.000000,0.000000,-0.672641
0.016576,0.000000,0.000000,-0.672641
0.016577,0.000000,0.000000,-0.672641
0.016578,0.000000,0.000000,-0.672641
0.016579,0.000000,0.000000,-0.672641
0.016580,0.000000,0.000000,-0.672641
0.016581,0.000000,0.000000,-0.672641
0.016582,0.000000,0.000000,-0.672641
0.016583,0.000000,0.000000,-0.672641
0.016584,0.000000,0.000000,-0.672641
0.016585,0.000000,0.000000,-0.672641
0.016586,0.000000,0.000000,-0.672641
0.016587,0.000000,0.000000,-0.672641
0.016588,0.000000,0.000000,-0.672641
0.016589,0.000000,0.000000,-0.672641
0.016590,0.000000,0.000000,-0.672641
0.016591,0.000000,0.000000,-0.672641
0.016592,0.000000,0.000000,-0.672641
0.016593,0.000000,0.000000,-0.672641
0.016594,0.000000,0.000000,-0.672641
0.016595,0.000000,0.000000,-0.672641
0.016596,0.000000,0.000000,-0.672641
0.016597,0.000000,0.000000,-0.672641
0.016598,0.000000,0.000000,-0.672641
0.016599,0.000000,0.000000,-0.672641
0.016600,5.000000,0.000000,-3.167043
0.016601,5.000000,0.000000,-3.167043
0.016602,5.000000,0.000000,-3.167043
0.016603,5.000000,0.000000,-3.167043
0.016604,5.000000,0.000000,-3.167043
0.016605,5.000000,0.000000,-3.167043
0.016606,5.000000,0.000000,-3.167043
0.016607,5.000000,0.000000,-3.167043
0.016608,5.000000,0.000000,-3.167043
0.016609,5.000000,0.000000,-3.167043
0.016610,5.000000,0.000000,-3.167043
0.016611,5.000000,0.000000,-3.167043
0.016612,5.000000,0.000000,-3.167043
0.016613,5.000000,0.000000,-3.167043
0.016614,5.000000,0.000000,-3.167043
0.016615,5.000000,0.000000,-3.167043
0.016616,5.000000,0.000000,-3.167043
0.016617,5.000000,0.000000,-3.167043
0.016618,5.000000,0.000000,-3.167043
0.016619,5.000000,0.000000,-3.167043
0.016620,5.000000,0.000000,-3.167043
0.016621,5.000000,0.000000,-3.167043
0.016622,5.000000,0.000000,-3.167043
0.016623,5.000000,0.000000,-3.167043
0.016624,5.000000,0.000000,-3.167043
0.016625,5.000000,0.000000,-3.167043
0.016626,5.000000,0.000000,-3.167043
0.016627,5.000000,0.000000,-3.167043
0.016628,5.000000,0.000000,-3.167043
0.016629,5.000000,0.000000,-3.167043
0.016630,5.000000,0.000000,-3.167043
0.016631,5.000000,0.000000,-3.167043
0.016632,5.000000,0.000000,-3.167043
0.016633,5.000000,0.000000,-3.167043
0.016634,5.000000,0.000000,-3.167043
0.016635,5.000000,0.000000,-3.167043
0.016636,5.000000,0.000000,-3.167043
0.016637,5.000000,0.000000,-3.167043
0.016638,5.000000,0.000000,-3.167043
0.016639,5.000000,0.000000,-3.167043
0.016640,5.000000,0.000000,-3.167043
0.016641,5.000000,0.000000,-3.167043
0.016642,5.000000,0.000000,-3.167043
0.016643,5.000000,0.000000,-3.167043
0.016644,5.000000,0.000000,-3.167043
0.016645,5.000000,0.000000,-3.167043
0.016646,5.000000,0.000000,-3.167043
0.016647,5.000000,0.000000,-3.167043
0.016648,5.000000,0.000000,-3.167043
0.016649,5.000000,0.000000,-3.167043
0.016650,0.000000,5.000000,-3.167043
0.016651,0.000000,5.000000,-3.167043
0.016652,0.000000,5.000000,-3.167043
0.016653,0.000000,5.000000,-3.167043
0.016654,0.000000,5.000000,-3.167043
0.016655,0.000000,5.000000,-3.167043
0.016656,0.000000,5.000000,-3.167043
0.016657,0.000000,5.000000,-3.167043
0.016658,0.000000,5.000000,-3.167043
0.016659,0.000000,5.000000,-3.167043
0.016660,0.000000,5.000000,-3.167043
0.016661,0.000000,5.000000,-3.167043
0.016662,0.000000,5.000000,-3.167043
0.016663,0.000000,5.000000,-3.167043
0.016664,0.000000,5.000000,-3.167043
0.016665,0.000000,5.000000,-3.167043
0.016666,0.000000,5.000000,-3.167043
0.016667,0.000000,5.000000,-3.167043
0.016668,0.000000,5.000000,-3.167043
0.016669,0.000000,5.000000,-3.167043
0.016670,0.000000,5.000000,-3.167043
0.016671,0.000000,5.000000,-3.167043
0.016672,0.000000,5.000000,-3.167043
0.016673,0.000000,5.000000,-3.167043
0.016674,0.000000,5.000000,-3.167043
0.016675,0.000000,5.000000,-3.167043
0.016676,0.000000,5.000000,-3.167043
0.016677,0.000000,5.000000,-3.167043
0.016678,0.000000,5.000000,-3.167043
0.016679,0.000000,5.000000,-3.167043
0.016680,0.000000,5.000000,-3.167043
0.016681,0.000000,5.000000,-3.167043
0.016682,0.000000,5.000000,-3.167043
0.016683,0.000000,5.000000,-3.167043
0.016684,0.000000,5.000000,-3.167043
0.016685,0.000000,5.000000,-3.167043
0.016686,0.000000,5.000000,-3.167043
0.016687,0.000000,5.000000,-3.167043
0.016688,0.000000,5.000000,-3.167043
0.016689,0.000000,5.000000,-3.167043
0.016690,0.000000,5.000000,-3.167043
0.016691,0.000000,5.000000,-3.167043
0.016692,0.000000,5.000000,-3.167043
0.016693,0.000000,5.000000,-3.167043
0.016694,0.000000,5.000000,-3.167043
0.016695,0.000000,5.000000,-3.167043
0.016696,0.000000,5.000000,-3.167043
0.016697,0.000000,5.000000,-3.167043
0.016698,0.000000,5.000000,-3.167043
0.016699,0.000000,5.000000,-3.167043
0.016700,5.000000,5.000000,-5.661445
0.016701,5.000000,5.000000,-5.661445
0.016702,5.000000,5.000000,-5.661445
0.016703,5.000000,5.000000,-5.661445
0.016704,5.000000,5.000000,-5.661445
0.016705,5.000000,5.000000,-5.661445
0.016706,5.000000,5.000000,-5.661445
0.016707,5.000000,5.000000,-5.661445
0.016708,5.000000,5.000000,-5.661445
0.016709,5.000000,5.000000,-5.661445
0.016710,5.000000,5.000000,-5.661445
0.016711,5.000000,5.000000,-5.661445
0.016712,5.000000,5.000000,-5.661445
0.016713,5.000000,5.000000,-5.661445
0.016714,5.000000,5.000000,-5.661445
0.016715,5.000000,5.000000,-5.661445
0.016716,5.000000,5.000000,-5.661445
0.016717,5.000000,5.000000,-5.661445
0.016718,5.000000,5.000000,-5.661445
0.016719,5.000000,5.000000,-5.661445
0.016720,5.000000,5.000000,-5.661445
0.016721,5.000000,5.000000,-5.661445
0.016722,5.000000,5.000000,-5.661445
0.016723,5.000000,5.000000,-5.661445
0.016724,5.000000,5.000000,-5.661445
0.016725,5.000000,0.000000,-3.167043
0.016726,5.000000,0.000000,-3.167043
0.016727,5.000000,0.000000,-3.167043
0.016728,5.000000,0.000000,-3.167043
0.016729,5.000000,0.000000,-3.167043
0.016730,5.000000,0.000000,-3.167043
0.016731,5.000000,0.000000,-3.167043
0.016732,5.000000,0.000000,-3.167043
0.016733,5.000000,0.000000,-3.167043
0.016734,5.000000,0.000000,-3.167043
0.016735,5.000000,0.000000,-3.167043
0.016736,5.000000,0.000000,-3.167043
0.016737,5.000000,0.000000,-3.167043
0.016738,5.000000,0.000000,-3.167043
0.016739,5.000000,0.000000,-3.167043
0.016740,5.000000,0.000000,-3.167043
0.016741,5.000000,0.000000,-3.167043
0.016742,5.000000,0.000000,-3.167043
0.016743,5.000000,0.000000,-3.167043
0.016744,5.000000,0.000000,-3.167043
0.016745,5.000000,0.000000,-3.167043
0.016746,5.000000,0.000000,-3.167043
0.016747,5.000000,0.000000,-3.167043
0.016748,5.000000,0.000000,-3.167043
0.016749,5.000000,0.000000,-3.167043
0.016750,0.000000,0.000000,-0.672641
0.016751,0.000000,0.000000,-0.672641
0.016752,0.000000,0.000000,-0.672641
0.016753,0.000000,0.000000,-0.672641
0.016754,0.000000,0.000000,-0.672641
0.016755,0.000000,0.000000,-0.672641
0.016756,0.000000,0.000000,-0.672641
0.016757,0.000000,0.000000,-0.672641
0.016758,0.000000,0.000000,-0.672641
0.016759,0.000000,0.000000,-0.672641
0.016760,0.000000,0.000000,-0.672641
0.016761,0.000000,0.000000,-0.672641
0.016762,0.000000,0.000000,-0.672641
0.016763,0.000000,0.000000,-0.672641
0.016764,0.000000,0.000000,-0.672641
0.016765,0.000000,0.000000,-0.672641
0.016766,0.000000,0.000000,-0.672641
0.016767,0.000000,0.000000,-0.672641
0.016768,0.000000,0.000000,-0.672641
0.016769,0.000000,0.000000,-0.672641
0.016770,0.000000,0.000000,-0.672641
0.016771,0.000000,0.000000,-0.672641
0.016772,0.000000,0.000000,-0.672641
0.016773,0.000000,0.000000,-0.672641
0.016774,0.000000,0.000000,-0.672641
0.016775,0.000000,0.000000,-0.672641
0.016776,0.000000,0.000000,-0.672641
0.016777,0.000000,0.000000,-0.672641
0.016778,0.000000,0.000000,-0.672641
0.016779,0.000000,0.000000,-0.672641
0.016780,0.000000,0.000000,-0.672641
0.016781,0.000000,0.000000,-0.672641
0.016782,0.000000,0.000000,-0.672641
0.016783,0.000000,0.000000,-0.672641
0.016784,0.000000,0.000000,-0.672641
0.016785,0.000000,0.000000,-0.672641
0.016786,0.000000,0.000000,-0.672641
0.016787,0.000000,0.000000,-0.672641
0.016788,0.000000,0.000000,-0.672641
0.016789,0.000000,0.000000,-0.672641
0.016790,0.000000,0.000000,-0.672641
0.016791,0.000000,0.000000,-0.672641
0.016792,0.000000,0.000000,-0.672641
0.016793,0.000000,0.000000,-0.672641
0.016794,0.000000,0.000000,-0.672641
0.016795,0.000000,0.000000,-0.672641
0.016796,0.000000,0.000000,-0.672641
0.016797,0.000000,0.000000,-0.672641
0.016798,0.000000,0.000000,-0.672641
0.016799,0.000000,0.000000,-0.672641
0.016800,5.000000,5.000000,-5.661445
0.016801,5.000000,5.000000,-5.661445
0.016802,5.000000,5.000000,-5.661445
0.016803,5.000000,5.000000,-5.661445
0.016804,5.000000,5.000000,-5.661445
0.016805,5.000000,5.000000,-5.661445
0.016806,5.000000,5.000000,-5.661445
0.016807,5.000000,5.000000,-5.661445
0.016808,5.000000,5.000000,-5.661445
0.016809,5.000000,5.000000,-5.661445
0.016810,5.000000,5.000000,-5.661445
0.016811,5.000000,5.000000,-5.661445
0.016812,5.000000,5.000000,-5.661445
0.016813,5.000000,5.000000,-5.661445
0.016814,5.000000,5.000000,-5.661445
0.016815,5.000000,5.000000,-5.661445
0.016816,5.000000,5.000000,-5.661445
0.016817,5.000000,5.000000,-5.661445
0.016818,5.000000,5.000000,-5.661445
0.016819,5.000000,5.000000,-5.661445
0.016820,5.000000,5.000000,-5.661445
0.016821,5.000000,5.000000,-5.661445
0.016822,5.000000,5.000000,-5.661445
0.016823,5.000000,5.000000,-5.661445
0.016824,5.000000,5.000000,-5.661445
0.016825,5.000000,5.000000,-5.661445
0.016826,5.000000,5.000000,-5.661445
0.016827,5.000000,5.000000,-5.661445
0.016828,5.000000,5.000000,-5.661445
0.016829,5.000000,5.000000,-5.661445
0.016830,5.000000,5.000000,-5.661445
0.016831,5.000000,5.000000,-5.661445
0.016832,5.000000,5.000000,-5.661445
0.016833,5.000000,5.000000,-5.661445
0.016834,5.000000,5.000000,-5.661445
0.016835,5.000000,5.000000,-5.661445
0.016836,5.000000,5.000000,-5.661445
0.016837,5.000000,5.000000,-5.661445
0.016838,5.000000,5.000000,-5.661445
0.016839,5.000000,5.000000,-5.661445
0.016840,5.000000,5.000000,-5.661445
0.016841,5.000000,5.000000,-5.661445
0.016842,5.000000,5.000000,-5.661445
0.016843,5.000000,5.000000,-5.661445
0.016844,5.000000,5.000000,-5.661445
0.016845,5.000000,5.000000,-5.661445
0.016846,5.000000,5.000000,-5.661445
0.016847,5.000000,5.000000,-5.661445
0.016848,5.000000,5.000000,-5.661445
0.016849,5.000000,5.000000,-5.661445
0.016850,0.000000,5.000000,-3.167043
0.016851,0.000000,5.000000,-3.167043
0.016852,0.000000,5.000000,-3.167043
0.016853,0.000000,5.000000,-3.167043
0.016854,0.000000,5.000000,-3.167043
0.016855,0.000000,5.000000,-3.167043
0.016856,0.000000,5.000000,-3.167043
0.016857,0.000000,5.000000,-3.167043
0.016858,0.000000,5.000000,-3.167043
0.016859,0.000000,5.000000,-3.167043
0.016860,0.000000,5.000000,-3.167043
0.016861,0.000000,5.000000,-3.167043
0.016862,0.000000,5.000000,-3.167043
0.016863,0.000000,5.000000,-3.167043
0.016864,0.000000,5.000000,-3.167043
0.016865,0.000000,5.000000,-3.167043
0.016866,0.000000,5.000000,-3.167043
0.016867,0.000000,5.000000,-3.167043
0.016868,0.000000,5.000000,-3.167043
0.016869,0.000000,5.000000,-3.167043
0.016870,0.000000,5.000000,-3.167043
0.016871,0.000000,5.000000,-3.167043
0.016872,0.000000,5.000000,-3.167043
0.016873,0.000000,5.000000,-3.167043
0.016874,0.000000,5.000000,-3.167043
0.016875,0.000000,0.000000,-0.672641
0.016876,0.000000,0.000000,-0.672641
0.016877,0.000000,0.000000,-0.672641
0.016878,0.000000,0.000000,-0.672641
0.016879,0.000000,0.000000,-0.672641
0.016880,0.000000,0.000000,-0.672641
0.016881,0.000000,0.000000,-0.672641
0.016882,0.000000,0.000000,-0.672641
0.016883,0.000000,0.000000,-0.672641
0.016884,0.000000,0.000000,-0.672641
0.016885,0.000000,0.000000,-0.672641
0.016886,0.000000,0.000000,-0.672641
0.016887,0.000000,0.000000,-0.672641
0.016888,0.000000,0.000000,-0.672641
0.016889,0.000000,0.000000,-0.672641
0.016890,0.000000,0.000000,-0.672641
0.016891,0.000000,0.000000,-0.672641
0.016892,0.000000,0.000000,-0.672641
0.016893,0.000000,0.000000,-0.672641
0.016894,0.000000,0.000000,-0.672641
0.016895,0.000000,0.000000,-0.672641
0.016896,0.000000,0.000000,-0.672641
0.016897,0.000000,0.000000,-0.672641
0.016898,0.000000,0.000000,-0.672641
0.016899,0.000000,0.000000,-0.672641
0.016900,5.000000,0.000000,-3.167043
0.016901,5.000000,0.000000,-3.167043
0.016902,5.000000,0.000000,-3.167043
0.016903,5.000000,0.000000,-3.167043
0.016904,5.000000,0.000000,-3.167043
0.016905,5.000000,0.000000,-3.167043
0.016906,5.000000,0.000000,-3.167043
0.016907,5.000000,0.000000,-3.167043
0.016908,5.000000,0.000000,-3.167043
0.016909,5.000000,0.000000,-3.167043
0.016910,5.000000,0.000000,-3.167043
0.016911,5.000000,0.000000,-3.167043
0.016912,5.000000,0.000000,-3.167043
0.016913,5.000000,0.000000,-3.167043
0.016914,5.000000,0.000000,-3.167043
0.016915,5.000000,0.000000,-3.167043
0.016916,5.000000,0.000000,-3.167043
0.016917,5.000000,0.000000,-3.167043
0.016918,5.000000,0.000000,-3.167043
0.016919,5.000000,0.000000,-3.167043
0.016920,5.000000,0.000000,-3.167043
0.016921,5.000000,0.000000,-3.167043
0.016922,5.000000,0.000000,-3.167043
0.016923,5.000000,0.000000,-3.167043
0.016924,5.000000,0.000000,-3.167043
0.016925,5.000000,0.000000,-3.167043
0.016926,5.000000,0.000000,-3.167043
0.016927,5.000000,0.000000,-3.167043
0.016928,5.000000,0.000000,-3.167043
0.016929,5.000000,0.000000,-3.167043
0.016930,5.000000,0.000000,-3.167043
0.016931,5.000000,0.000000,-3.167043
0.016932,5.000000,0.000000,-3.167043
0.016933,5.000000,0.000000,-3.167043
0.016934,5.000000,0.000000,-3.167043
0.016935,5.000000,0.000000,-3.167043
0.016936,5.000000,0.000000,-3.167043
0.016937,5.000000,0.000000,-3.167043
0.016938,5.000000,0.000000,-3.167043
0.016939,5.000000,0.000000,-3.167043
0.016940,5.000000,0.000000,-3.167043
0.016941,5.000000,0.000000,-3.167043
0.016942,5.000000,0.000000,-3.167043
0.016943,5.000000,0.000000,-3.167043
0.016944,5.000000,0.000000,-3.167043
0.016945,5.000000,0.000000,-3.167043
0.016946,5.000000,0.000000,-3.167043
0.016947,5.000000,0.000000,-3.167043
0.016948,5.000000,0.000000,-3.167043
0.016949,5.000000,0.000000,-3.167043
0.016950,0.000000,5.000000,-3.167043
0.016951,0.000000,5.000000,-3.167043
0.016952,0.000000,5.000000,-3.167043
0.016953,0.000000,5.000000,-3.167043
0.016954,0.000000,5.000000,-3.167043
0.016955,0.000000,5.000000,-3.167043
0.016956,0.000000,5.000000,-3.167043
0.016957,0.000000,5.000000,-3.167043
0.016958,0.000000,5.000000,-3.167043
0.016959,0.000000,5.000000,-3.167043
0.016960,0.000000,5.000000,-3.167043
0.016961,0.000000,5.000000,-3.167043
0.016962,0.000000,5.000000,-3.167043
0.016963,0.000000,5.000000,-3.167043
0.016964,0.000000,5.000000,-3.167043
0.016965,0.000000,5.000000,-3.167043
0.016966,0.000000,5.000000,-3.167043
0.016967,0.000000,5.000000,-3.167043
0.016968,0.000000,5.000000,-3.167043
0.016969,0.000000,5.000000,-3.167043
0.016970,0.000000,5.000000,-3.167043
0.016971,0.000000,5.000000,-3.167043
0.016972,0.000000,5.000000,-3.167043
0.016973,0.000000,5.000000,-3.167043
0.016974,0.000000,5.000000,-3.167043
0.016975,0.000000,5.000000,-3.167043
0.016976,0.000000,5.000000,-3.167043
0.016977,0.000000,5.000000,-3.167043
0.016978,0.000000,5.000000,-3.167043
0.016979,0.000000,5.000000,-3.167043
0.016980,0.000000,5.000000,-3.167043
0.016981,0.000000,5.000000,-3.167043
0.016982,0.000000,5.000000,-3.167043
0.016983,0.000000,5.000000,-3.167043
0.016984,0.000000,5.000000,-3.167043
0.016985,0.000000,5.000000,-3.167043
0.016986,0.000000,5.000000,-3.167043
0.016987,0.000000,5.000000,-3.167043
0.016988,0.000000,5.000000,-3.167043
0.016989,0.000000,5.000000,-3.167043
0.016990,0.000000,5.000000,-3.167043
0.016991,0.000000,5.000000,-3.167043
0.016992,0.000000,5.000000,-3.167043
0.016993,0.000000,5.000000,-3.167043
0.016994,0.000000,5.000000,-3.167043
0.016995,0.000000,5.000000,-3.167043
0.016996,0.000000,5.000000,-3.167043
0.016997,0.000000,5.000000,-3.167043
0.016998,0.000000,5.000000,-3.167043
0.016999,0.000000,5.000000,-3.167043
0.017000,5.000000,5.000000,-5.661445
0.017001,5.000000,5.000000,-5.661445
0.017002,5.000000,5.000000,-5.661445
0.017003,5.000000,5.000000,-5.661445
0.017004,5.000000,5.000000,-5.661445
0.017005,5.000000,5.000000,-5.661445
0.017006,5.000000,5.000000,-5.661445
0.017007,5.000000,5.000000,-5.661445
0.017008,5.000000,5.000000,-5.661445
0.017009,5.000000,5.000000,-5.661445
0.017010,5.000000,5.000000,-5.661445
0.017011,5.000000,5.000000,-5.661445
0.017012,5.000000,5.000000,-5.661445
0.017013,5.000000,5.000000,-5.661445
0.017014,5.000000,5.000000,-5.661445
0.017015,5.000000,5.000000,-5.661445
0.017016,5.000000,5.000000,-5.661445
0.017017,5.000000,5.000000,-5.661445
0.017018,5.000000,5.000000,-5.661445
0.017019,5.000000,5.000000,-5.661445
0.017020,5.000000,5.000000,-5.661445
0.017021,5.000000,5.000000,-5.661445
0.017022,5.000000,5.000000,-5.661445
0.017023,5.000000,5.000000,-5.661445
0.017024,5.000000,5.000000,-5.661445
0.017025,5.000000,0.000000,-3.167043
0.017026,5.000000,0.000000,-3.167043
0.017027,5.000000,0.000000,-3.167043
0.017028,5.000000,0.000000,-3.167043
0.017029,5.000000,0.000000,-3.167043
0.017030,5.000000,0.000000,-3.167043
0.017031,5.000000,0.000000,-3.167043
0.017032,5.000000,0.000000,-3.167043
0.017033,5.000000,0.000000,-3.167043
0.017034,5.000000,0.000000,-3.167043
0.017035,5.000000,0.000000,-3.167043
0.017036,5.000000,0.000000,-3.167043
0.017037,5.000000,0.000000,-3.167043
0.017038,5.000000,0.000000,-3.167043
0.017039,5.000000,0.000000,-3.167043
0.017040,5.000000,0.000000,-3.167043
0.017041,5.000000,0.000000,-3.167043
0.017042,5.000000,0.000000,-3.167043
0.017043,5.000000,0.000000,-3.167043
0.017044,5.000000,0.000000,-3.167043
0.017045,5.000000,0.000000,-3.167043
0.017046,5.000000,0.000000,-3.167043
0.017047,5.000000,0.000000,-3.167043
0.017048,5.000000,0.000000,-3.167043
0.017049,5.000000,0.000000,-3.167043
0.017050,0.000000,0.000000,-0.672641
0.017051,0.000000,0.000000,-0.672641
0.017052,0.000000,0.000000,-0.672641
0.017053,0.000000,0.000000,-0.672641
0.017054,0.000000,0.000000,-0.672641
0.017055,0.000000,0.000000,-0.672641
0.017056,0.000000,0.000000,-0.672641
0.017057,0.000000,0.000000,-0.672641
0.017058,0.000000,0.000000,-0.672641
0.017059,0.000000,0.000000,-0.672641
0.017060,0.000000,0.000000,-0.672641
0.017061,0.000000,0.000000,-0.672641
0.017062,0.000000,0.000000,-0.672641
0.017063,0.000000,0.000000,-0.672641
0.017064,0.000000,0.000000,-0.672641
0.017065,0.000000,0.000000,-0.672641
0.017066,0.000000,0.000000,-0.672641
0.017067,0.000000,0.000000,-0.672641
0.017068,0.000000,0.000000,-0.672641
0.017069,0.000000,0.000000,-0.672641
0.017070,0.000000,0.000000,-0.672641
0.017071,0.000000,0.000000,-0.672641
0.017072,0.000000,0.000000,-0.672641
0.017073,0.000000,0.000000,-0.672641
0.017074,0.000000,0.000000,-0.672641
0.017075,0.000000,0.000000,-0.672641
0.017076,0.000000,0.000000,-0.672641
0.017077,0.000000,0.000000,-0.672641
0.017078,0.000000,0.000000,-0.672641
0.017079,0.000000,0.000000,-0.672641
0.017080,0.000000,0.000000,-0.672641
0.017081,0.000000,0.000000,-0.672641
0.017082,0.000000,0.000000,-0.672641
0.017083,0.000000,0.000000,-0.672641
0.017084,0.000000,0.000000,-0.672641
0.017085,0.000000,0.000000,-0.672641
0.017086,0.000000,0.000000,-0.672641
0.017087,0.000000,0.000000,-0.672641
0.017088,0.000000,0.000000,-0.672641
0.017089,0.000000,0.000000,-0.672641
0.017090,0.000000,0.000000,-0.672641
0.017091,0.000000,0.000000,-0.672641
0.017092,0.000000,0.000000,-0.672641
0.017093,0.000000,0.000000,-0.672641
0.017094,0.000000,0.000000,-0.672641
0.017095,0.000000,0.000000,-0.672641
0.017096,0.000000,0.000000,-0.672641
0.017097,0.000000,0.000000,-0.672641
0.017098,0.000000,0.000000,-0.672641
0.017099,0.000000,0.000000,-0.672641
0.017100,5.000000,5.000000,-5.661445
0.017101,5.000000,5.000000,-5.661445
0.017102,5.000000,5.000000,-5.661445
0.017103,5.000000,5.000000,-5.661445
0.017104,5.000000,5.000000,-5.661445
0.017105,5.000000,5.000000,-5.661445
0.017106,5.000000,5.000000,-5.661445
0.017107,5.000000,5.000000,-5.661445
0.017108,5.000000,5.000000,-5.661445
0.017109,5.000000,5.000000,-5.661445
0.017110,5.000000,5.000000,-5.661445
0.017111,5.000000,5.000000,-5.661445
0.017112,5.000000,5.000000,-5.661445
0.017113,5.000000,5.000000,-5.661445
0.017114,5.000000,5.000000,-5.661445
0.017115,5.000000,5.000000,-5.661445
0.017116,5.000000,5.000000,-5.661445
0.017117,5.000000,5.000000,-5.661445
0.017118,5.000000,5.000000,-5.661445
0.017119,5.000000,5.000000,-5.661445
0.017120,5.000000,5.000000,-5.661445
0.017121,5.000000,5.000000,-5.661445
0.017122,5.000000,5.000000,-5.661445
0.017123,5.000000,5.000000,-5.661445
0.017124,5.000000,5.000000,-5.661445
0.017125,5.000000,5.000000,-5.661445
0.017126,5.000000,5.000000,-5.661445
0.017127,5.000000,5.000000,-5.661445
0.017128,5.000000,5.000000,-5.661445
0.017129,5.000000,5.000000,-5.661445
0.017130,5.000000,5.000000,-5.661445
0.017131,5.000000,5.000000,-5.661445
0.017132,5.000000,5.000000,-5.661445
0.017133,5.000000,5.000000,-5.661445
0.017134,5.000000,5.000000,-5.661445
0.017135,5.000000,5.000000,-5.661445
0.017136,5.000000,5.000000,-5.661445
0.017137,5.000000,5.000000,-5.661445
0.017138,5.000000,5.000000,-5.661445
0.017139,5.000000,5.000000,-5.661445
0.017140,5.000000,5.000000,-5.661445
0.017141,5.000000,5.000000,-5.661445
0.017142,5.000000,5.000000,-5.661445
0.017143,5.000000,5.000000,-5.661445
0.017144,5.000000,5.000000,-5.661445
0.017145,5.000000,5.000000,-5.661445
0.017146,5.000000,5.000000,-5.661445
0.017147,5.000000,5.000000,-5.661445
0.017148,5.000000,5.000000,-5.661445
0.017149,5.000000,5.000000,-5.661445
0.017150,0.000000,5.000000,-3.167043
0.017151,0.000000,5.000000,-3.167043
0.017152,0.000000,5.000000,-3.167043
0.017153,0.000000,5.000000,-3.167043
0.017154,0.000000,5.000000,-3.167043
0.017155,0.000000,5.000000,-3.167043
0.017156,0.000000,5.000000,-3.167043
0.017157,0.000000,5.000000,-3.167043
0.017158,0.000000,5.000000,-3.167043
0.017159,0.000000,5.000000,-3.167043
0.017160,0.000000,5.000000,-3.167043
0.017161,0.000000,5.000000,-3.167043
0.017162,0.000000,5.000000,-3.167043
0.017163,0.000000,5.000000,-3.167043
0.017164,0.000000,5.000000,-3.167043
0.017165,0.000000,5.000000,-3.167043
0.017166,0.000000,5.000000,-3.167043
0.017167,0.000000,5.000000,-3.167043
0.017168,0.000000,5.000000,-3.167043
0.017169,0.000000,5.000000,-3.167043
0.017170,0.000000,5.000000,-3.167043
0.017171,0.000000,5.000000,-3.167043
0.017172,0.000000,5.000000,-3.167043
0.017173,0.000000,5.000000,-3.167043
0.017174,0.000000,5.000000,-3.167043
0.017175,0.000000,0.000000,-0.672641
0.017176,0.000000,0.000000,-0.672641
0.017177,0.000000,0.000000,-0.672641
0.017178,0.000000,0.000000,-0.672641
0.017179,0.000000,0.000000,-0.672641
0.017180,0.000000,0.000000,-0.672641
0.017181,0.000000,0.000000,-0.672641
0.017182,0.000000,0.000000,-0.672641
